date,Real Middle Band,Real Lower Band,Real Upper Band
2018-03-27 10:52,94.198,94.08,94.316
2018-03-27 10:53,94.19,94.0594,94.3207
2018-03-27 10:54,94.1669,94.0147,94.3192
2018-03-27 10:55,94.1459,94.0234,94.2685
2018-03-27 10:56,94.1289,93.9996,94.2583
2018-03-27 10:57,94.1261,94.0037,94.2485
2018-03-27 10:58,94.1185,94.0054,94.2316
2018-03-27 10:59,94.1005,93.9756,94.2254
2018-03-27 11:00,94.0865,93.9285,94.2445
2018-03-27 11:01,94.0525,93.8636,94.2414
2018-03-27 11:02,94.0185,93.7872,94.2498
2018-03-27 11:03,94.0017,93.7735,94.2298
2018-03-27 11:04,93.9847,93.7426,94.2267
2018-03-27 11:05,93.9577,93.7129,94.2025
2018-03-27 11:06,93.9307,93.6691,94.1922
2018-03-27 11:07,93.8907,93.6832,94.0981
2018-03-27 11:08,93.8582,93.7118,94.0046
2018-03-27 11:09,93.8472,93.7318,93.9626
2018-03-27 11:10,93.8352,93.7373,93.9331
2018-03-27 11:11,93.8262,93.7227,93.9297
2018-03-27 11:12,93.8292,93.7272,93.9312
2018-03-27 11:13,93.8245,93.7398,93.9092
2018-03-27 11:14,93.8245,93.7398,93.9092
2018-03-27 11:15,93.8182,93.727,93.9094
2018-03-27 11:16,93.8082,93.6826,93.9338
2018-03-27 11:17,93.7982,93.6539,93.9425
2018-03-27 11:18,93.7917,93.6417,93.9418
2018-03-27 11:19,93.7767,93.6395,93.9139
2018-03-27 11:20,93.7552,93.5878,93.9226
2018-03-27 11:21,93.7352,93.5351,93.9354
2018-03-27 11:22,93.7052,93.4823,93.9282
2018-03-27 11:23,93.6692,93.4615,93.8769
2018-03-27 11:24,93.6452,93.4801,93.8103
2018-03-27 11:25,93.6355,93.49,93.781
2018-03-27 11:26,93.6335,93.4894,93.7776
2018-03-27 11:27,93.62,93.4743,93.7657
2018-03-27 11:28,93.599,93.4626,93.7354
2018-03-27 11:29,93.5749,93.4638,93.686
2018-03-27 11:30,93.5749,93.4638,93.686
2018-03-27 11:31,93.5929,93.4403,93.7455
2018-03-27 11:32,93.6199,93.4303,93.8095
2018-03-27 11:33,93.6439,93.4453,93.8424
2018-03-27 11:34,93.6669,93.4344,93.8994
2018-03-27 11:35,93.6789,93.4349,93.9229
2018-03-27 11:36,93.6949,93.4398,93.95
2018-03-27 11:37,93.7184,93.4762,93.9606
2018-03-27 11:38,93.7524,93.5372,93.9676
2018-03-27 11:39,93.7925,93.6411,93.9439
2018-03-27 11:40,93.823,93.7198,93.9263
2018-03-27 11:41,93.848,93.7118,93.9842
2018-03-27 11:42,93.876,93.6862,94.0658
2018-03-27 11:43,93.8945,93.7138,94.0752
2018-03-27 11:44,93.9165,93.711,94.122
2018-03-27 11:45,93.9525,93.7235,94.1815
2018-03-27 11:46,93.9785,93.7614,94.1957
2018-03-27 11:47,94.0073,93.8241,94.1905
2018-03-27 11:48,94.0403,93.8562,94.2244
2018-03-27 11:49,94.0793,93.8674,94.2911
2018-03-27 11:50,94.1073,93.9197,94.2949
2018-03-27 11:51,94.1283,93.9465,94.3101
2018-03-27 11:52,94.1338,93.9549,94.3127
2018-03-27 11:53,94.1503,94.0153,94.2852
2018-03-27 11:54,94.1563,94.0312,94.2814
2018-03-27 11:55,94.1568,94.0317,94.2818
2018-03-27 11:56,94.1623,94.0486,94.2759
2018-03-27 11:57,94.1645,94.0568,94.2722
2018-03-27 11:58,94.148,94.0137,94.2823
2018-03-27 11:59,94.128,94.0295,94.2265
2018-03-27 12:00,94.123,94.0329,94.2131
2018-03-27 12:01,94.109,94.0353,94.1827
2018-03-27 12:02,94.1005,94.0213,94.1796
2018-03-27 12:03,94.0905,93.9994,94.1816
2018-03-27 12:04,94.0805,93.987,94.174
2018-03-27 12:05,94.071,93.9914,94.1506
2018-03-27 12:06,94.0615,93.9875,94.1355
2018-03-27 12:07,94.042,93.9273,94.1567
2018-03-27 12:08,94.0185,93.8282,94.2088
2018-03-27 12:09,93.9885,93.7616,94.2154
2018-03-27 12:10,93.9535,93.7229,94.1841
2018-03-27 12:11,93.9265,93.6936,94.1594
2018-03-27 12:12,93.8955,93.6542,94.1368
2018-03-27 12:13,93.8665,93.6224,94.1107
2018-03-27 12:14,93.8306,93.5876,94.0736
2018-03-27 12:15,93.8021,93.6124,93.9918
2018-03-27 12:16,93.7731,93.6574,93.8888
2018-03-27 12:17,93.7499,93.659,93.8408
2018-03-27 12:18,93.7399,93.6469,93.833
2018-03-27 12:19,93.7339,93.6471,93.8208
2018-03-27 12:20,93.7279,93.6495,93.8064
2018-03-27 12:21,93.7184,93.6558,93.7811
2018-03-27 12:22,93.7184,93.6558,93.7811
2018-03-27 12:23,93.7144,93.6502,93.7787
2018-03-27 12:24,93.7093,93.6266,93.792
2018-03-27 12:25,93.7018,93.6317,93.772
2018-03-27 12:26,93.6828,93.5728,93.7929
2018-03-27 12:27,93.6605,93.4823,93.8387
2018-03-27 12:28,93.6355,93.4156,93.8554
2018-03-27 12:29,93.6105,93.3825,93.8385
2018-03-27 12:30,93.5625,93.2641,93.8609
2018-03-27 12:31,93.5135,93.1677,93.8593
2018-03-27 12:32,93.4425,93.0273,93.8577
2018-03-27 12:33,93.3835,92.9582,93.8088
2018-03-27 12:34,93.3175,92.8562,93.7789
2018-03-27 12:35,93.2555,92.8536,93.6574
2018-03-27 12:36,93.2135,92.8585,93.5686
2018-03-27 12:37,93.1785,92.8561,93.5009
2018-03-27 12:38,93.1425,92.8681,93.4169
2018-03-27 12:39,93.107,92.9495,93.2645
2018-03-27 12:40,93.0986,92.9654,93.2318
2018-03-27 12:41,93.0931,92.976,93.2102
2018-03-27 12:42,93.0951,92.9818,93.2084
2018-03-27 12:43,93.0991,92.9826,93.2156
2018-03-27 12:44,93.1231,93.0358,93.2104
2018-03-27 12:45,93.1261,93.043,93.2092
2018-03-27 12:46,93.1276,93.0437,93.2115
2018-03-27 12:47,93.1336,93.0499,93.2173
2018-03-27 12:48,93.1441,93.0636,93.2246
2018-03-27 12:49,93.1376,93.0428,93.2324
2018-03-27 12:50,93.124,93.0119,93.2361
2018-03-27 12:51,93.1035,92.9559,93.2511
2018-03-27 12:52,93.085,92.88,93.29
2018-03-27 12:53,93.048,92.7741,93.3219
2018-03-27 12:54,93.019,92.7544,93.2836
2018-03-27 12:55,93.0005,92.738,93.263
2018-03-27 12:56,92.9795,92.7336,93.2254
2018-03-27 12:57,92.9535,92.7361,93.1709
2018-03-27 12:58,92.92,92.7599,93.0801
2018-03-27 12:59,92.899,92.7649,93.0331
2018-03-27 13:00,92.894,92.7771,93.0109
2018-03-27 13:01,92.8945,92.7766,93.0124
2018-03-27 13:02,92.902,92.783,93.021
2018-03-27 13:03,92.923,92.8343,93.0117
2018-03-27 13:04,92.9272,92.8374,93.0171
2018-03-27 13:05,92.9447,92.8077,93.0818
2018-03-27 13:06,92.9612,92.796,93.1265
2018-03-27 13:07,92.9887,92.7861,93.1914
2018-03-27 13:08,93.0197,92.8166,93.2229
2018-03-27 13:09,93.0512,92.8663,93.2362
2018-03-27 13:10,93.0677,92.8818,93.2537
2018-03-27 13:11,93.0767,92.9043,93.2492
2018-03-27 13:12,93.0788,92.9123,93.2452
2018-03-27 13:13,93.0798,92.9156,93.2439
2018-03-27 13:14,93.0855,92.9363,93.2348
2018-03-27 13:15,93.086,92.9365,93.2355
2018-03-27 13:16,93.09,92.9371,93.2429
2018-03-27 13:17,93.087,92.9399,93.2341
2018-03-27 13:18,93.081,92.9416,93.2204
2018-03-27 13:19,93.0745,92.9457,93.2033
2018-03-27 13:20,93.068,92.9478,93.1882
2018-03-27 13:21,93.0595,92.9243,93.1947
2018-03-27 13:22,93.0608,92.9294,93.1922
2018-03-27 13:23,93.0588,92.9227,93.195
2018-03-27 13:24,93.0493,92.8896,93.209
2018-03-27 13:25,93.0248,92.8346,93.2151
2018-03-27 13:26,92.9988,92.8076,93.1901
2018-03-27 13:27,92.9793,92.8136,93.1451
2018-03-27 13:28,92.9583,92.8064,93.1103
2018-03-27 13:29,92.932,92.7971,93.0669
2018-03-27 13:30,92.8955,92.744,93.047
2018-03-27 13:31,92.87,92.6906,93.0494
2018-03-27 13:32,92.8387,92.6347,93.0427
2018-03-27 13:33,92.7997,92.5643,93.035
2018-03-27 13:34,92.7612,92.4905,93.0318
2018-03-27 13:35,92.7392,92.4685,93.0098
2018-03-27 13:36,92.6957,92.3917,92.9996
2018-03-27 13:37,92.6542,92.3897,92.9186
2018-03-27 13:38,92.6229,92.4081,92.8377
2018-03-27 13:39,92.5852,92.4041,92.7663
2018-03-27 13:40,92.5617,92.3935,92.7299
2018-03-27 13:41,92.5337,92.3811,92.6863
2018-03-27 13:42,92.5112,92.3741,92.6483
2018-03-27 13:43,92.5072,92.3762,92.6382
2018-03-27 13:44,92.5072,92.3762,92.6382
2018-03-27 13:45,92.5052,92.382,92.6284
2018-03-27 13:46,92.5217,92.3912,92.6522
2018-03-27 13:47,92.5122,92.3734,92.6511
2018-03-27 13:48,92.503,92.3705,92.6355
2018-03-27 13:49,92.4875,92.3099,92.6651
2018-03-27 13:50,92.4685,92.2548,92.6822
2018-03-27 13:51,92.4435,92.1681,92.7189
2018-03-27 13:52,92.416,92.092,92.74
2018-03-27 13:53,92.3595,91.9548,92.7642
2018-03-27 13:54,92.3125,91.8892,92.7358
2018-03-27 13:55,92.2656,91.8875,92.6438
2018-03-27 13:56,92.2191,91.9146,92.5237
2018-03-27 13:57,92.1961,91.9294,92.4629
2018-03-27 13:58,92.1736,91.9803,92.3669
2018-03-27 13:59,92.1661,91.9886,92.3436
2018-03-27 14:00,92.1631,91.9932,92.333
2018-03-27 14:01,92.1591,91.9891,92.3291
2018-03-27 14:02,92.1441,91.9521,92.3362
2018-03-27 14:03,92.1396,91.9304,92.3488
2018-03-27 14:04,92.1166,91.8383,92.3949
2018-03-27 14:05,92.08,91.74,92.42
2018-03-27 14:06,92.0495,91.6845,92.4145
2018-03-27 14:07,92.012,91.6436,92.3804
2018-03-27 14:08,91.97,91.6296,92.3104
2018-03-27 14:09,91.94,91.647,92.233
2018-03-27 14:10,91.896,91.6888,92.1031
2018-03-27 14:11,91.8625,91.7286,91.9964
2018-03-27 14:12,91.8565,91.7463,91.9666
2018-03-27 14:13,91.8725,91.6971,92.0479
2018-03-27 14:14,91.9055,91.6631,92.1479
2018-03-27 14:15,91.9381,91.682,92.1943
2018-03-27 14:16,91.9781,91.6751,92.2812
2018-03-27 14:17,92.0146,91.7016,92.3277
2018-03-27 14:18,92.0586,91.7327,92.3845
2018-03-27 14:19,92.1021,91.7422,92.4621
2018-03-27 14:20,92.1491,91.8282,92.4701
2018-03-27 14:21,92.1856,91.9609,92.4103
2018-03-27 14:22,92.2036,92.0356,92.3716
2018-03-27 14:23,92.1996,92.0195,92.3797
2018-03-27 14:24,92.1916,91.9986,92.3847
2018-03-27 14:25,92.1878,91.987,92.3885
2018-03-27 14:26,92.1548,91.8984,92.4111
2018-03-27 14:27,92.1278,91.8411,92.4144
2018-03-27 14:28,92.0733,91.7229,92.4236
2018-03-27 14:29,92.0058,91.6463,92.3653
2018-03-27 14:30,91.9438,91.5879,92.2996
2018-03-27 14:31,91.8968,91.5488,92.2448
2018-03-27 14:32,91.8408,91.4809,92.2006
2018-03-27 14:33,91.7988,91.4485,92.1491
2018-03-27 14:34,91.7658,91.4697,92.0619
2018-03-27 14:35,91.7435,91.518,91.969
2018-03-27 14:36,91.7395,91.5248,91.9542
2018-03-27 14:37,91.7385,91.5273,91.9497
2018-03-27 14:38,91.7506,91.528,91.9732
2018-03-27 14:39,91.7636,91.5415,91.9857
2018-03-27 14:40,91.7926,91.552,92.0332
2018-03-27 14:41,91.8236,91.56,92.0872
2018-03-27 14:42,91.8632,91.6496,92.0768
2018-03-27 14:43,91.8922,91.7446,92.0398
2018-03-27 14:44,91.9117,91.7964,92.027
2018-03-27 14:45,91.9177,91.8098,92.0255
2018-03-27 14:46,91.9043,91.752,92.0566
2018-03-27 14:47,91.8763,91.6574,92.0952
2018-03-27 14:48,91.8487,91.5662,92.1312
2018-03-27 14:49,91.8137,91.4505,92.1769
2018-03-27 14:50,91.7657,91.3673,92.1641
2018-03-27 14:51,91.7257,91.354,92.0974
2018-03-27 14:52,91.6841,91.337,92.0312
2018-03-27 14:53,91.6461,91.3287,91.9635
2018-03-27 14:54,91.6036,91.3503,91.8569
2018-03-27 14:55,91.5616,91.4044,91.7188
2018-03-27 14:56,91.529,91.3968,91.6612
2018-03-27 14:57,91.514,91.4033,91.6247
2018-03-27 14:58,91.493,91.3625,91.6235
2018-03-27 14:59,91.477,91.3061,91.6479
2018-03-27 15:00,91.456,91.2449,91.6671
2018-03-27 15:01,91.421,91.2076,91.6344
2018-03-27 15:02,91.377,91.1127,91.6413
2018-03-27 15:03,91.326,91.0146,91.6374
2018-03-27 15:04,91.262,90.8811,91.6429
2018-03-27 15:05,91.198,90.7787,91.6173
2018-03-27 15:06,91.133,90.6664,91.5996
2018-03-27 15:07,91.057,90.6003,91.5137
2018-03-27 15:08,90.9621,90.4188,91.5054
2018-03-27 15:09,90.8871,90.3496,91.4246
2018-03-27 15:10,90.8301,90.3492,91.311
2018-03-27 15:11,90.7631,90.36,91.1662
2018-03-27 15:12,90.7071,90.3608,91.0534
2018-03-27 15:13,90.6541,90.364,90.9442
2018-03-27 15:14,90.6231,90.3727,90.8735
2018-03-27 15:15,90.5841,90.368,90.8002
2018-03-27 15:16,90.5841,90.368,90.8002
2018-03-27 15:17,90.5881,90.3602,90.816
2018-03-27 15:18,90.6226,90.4021,90.843
2018-03-27 15:19,90.6226,90.4021,90.843
2018-03-27 15:20,90.5981,90.3634,90.8327
2018-03-27 15:21,90.5796,90.3177,90.8414
2018-03-27 15:22,90.5786,90.3162,90.8409
2018-03-27 15:23,90.5576,90.2447,90.8705
2018-03-27 15:24,90.5296,90.1784,90.8808
2018-03-27 15:25,90.5171,90.1484,90.8857
2018-03-27 15:26,90.4591,90.0792,90.8389
2018-03-27 15:27,90.3901,90.0105,90.7696
2018-03-27 15:28,90.3285,90.0194,90.6376
2018-03-27 15:29,90.2685,89.9308,90.6062
2018-03-27 15:30,90.2035,89.7922,90.6148
2018-03-27 15:31,90.133,89.6488,90.6172
2018-03-27 15:32,90.035,89.524,90.546
2018-03-27 15:33,89.942,89.3234,90.5606
2018-03-27 15:34,89.828,89.0978,90.5582
2018-03-27 15:35,89.7325,89.0439,90.4211
2018-03-27 15:36,89.6745,89.0519,90.2971
2018-03-27 15:37,89.6465,89.0764,90.2166
2018-03-27 15:38,89.5945,89.1331,90.0559
2018-03-27 15:39,89.5727,89.1649,89.9806
2018-03-27 15:40,89.5662,89.1715,89.961
2018-03-27 15:41,89.5732,89.167,89.9795
2018-03-27 15:42,89.5722,89.1658,89.9787
2018-03-27 15:43,89.6077,89.2201,89.9954
2018-03-27 15:44,89.6417,89.3821,89.9014
2018-03-27 15:45,89.6237,89.2821,89.9654
2018-03-27 15:46,89.5617,89.0451,90.0784
2018-03-27 15:47,89.4647,88.8161,90.1134
2018-03-27 15:48,89.3567,88.5214,90.1921
2018-03-27 15:49,89.2745,88.4453,90.1037
2018-03-27 15:50,89.1935,88.4047,89.9823
2018-03-27 15:51,89.1325,88.4435,89.8215
2018-03-27 15:52,89.1128,88.4624,89.7632
2018-03-27 15:53,89.0773,88.532,89.6226
2018-03-27 15:54,89.0803,88.5258,89.6348
2018-03-27 15:55,89.0943,88.5216,89.667
2018-03-27 15:56,89.1308,88.5455,89.716
2018-03-27 15:57,89.2153,88.5858,89.8448
2018-03-27 15:58,89.3244,88.8303,89.8184
2018-03-27 15:59,89.3719,88.9576,89.7862
2018-03-27 16:00,89.4259,89.1331,89.7187
2018-03-28 09:30,89.5009,89.1421,89.8596
2018-03-28 09:31,89.5516,89.15,89.9532
2018-03-28 09:32,89.6216,89.1416,90.1016
2018-03-28 09:33,89.6999,89.0774,90.3224
2018-03-28 09:34,89.8229,89.0626,90.5832
2018-03-28 09:35,89.9134,89.1876,90.6393
2018-03-28 09:36,90.0039,89.1983,90.8096
2018-03-28 09:37,90.0888,89.2751,90.9025
2018-03-28 09:38,90.1893,89.5053,90.8733
2018-03-28 09:39,90.2688,89.7811,90.7566
2018-03-28 09:40,90.2841,89.8342,90.734
2018-03-28 09:41,90.2891,89.8575,90.7208
2018-03-28 09:42,90.2551,89.7164,90.7939
2018-03-28 09:43,90.2148,89.6375,90.7921
2018-03-28 09:44,90.1708,89.6436,90.698
2018-03-28 09:45,90.1678,89.6421,90.6935
2018-03-28 09:46,90.0878,89.5949,90.5807
2018-03-28 09:47,90.0348,89.6182,90.4514
2018-03-28 09:48,90.0088,89.6596,90.358
2018-03-28 09:49,89.9843,89.6788,90.2898
2018-03-28 09:50,89.999,89.6668,90.3312
2018-03-28 09:51,90.006,89.6787,90.3333
2018-03-28 09:52,90.043,89.7751,90.3109
2018-03-28 09:53,90.088,89.7827,90.3933
2018-03-28 09:54,90.1215,89.7409,90.5021
2018-03-28 09:55,90.1325,89.7352,90.5298
2018-03-28 09:56,90.1905,89.8508,90.5302
2018-03-28 09:57,90.1955,89.8683,90.5227
2018-03-28 09:58,90.1955,89.8683,90.5227
2018-03-28 09:59,90.2265,89.9132,90.5398
2018-03-28 10:00,90.2455,89.9159,90.5751
2018-03-28 10:01,90.2665,89.9838,90.5492
2018-03-28 10:02,90.2775,90.0153,90.5397
2018-03-28 10:03,90.3025,89.9773,90.6277
2018-03-28 10:04,90.321,89.944,90.698
2018-03-28 10:05,90.3385,89.9456,90.7314
2018-03-28 10:06,90.3605,89.9414,90.7796
2018-03-28 10:07,90.4135,90.0556,90.7714
2018-03-28 10:08,90.4445,90.1365,90.7525
2018-03-28 10:09,90.4315,90.0955,90.7675
2018-03-28 10:10,90.4115,90.0477,90.7753
2018-03-28 10:11,90.4095,90.0407,90.7783
2018-03-28 10:12,90.3815,89.922,90.841
2018-03-28 10:13,90.3155,89.8129,90.8181
2018-03-28 10:14,90.2305,89.6964,90.7646
2018-03-28 10:15,90.165,89.6211,90.7089
2018-03-28 10:16,90.109,89.6369,90.5811
2018-03-28 10:17,90.033,89.6222,90.4438
2018-03-28 10:18,89.96,89.6179,90.3021
2018-03-28 10:19,89.9274,89.6229,90.2319
2018-03-28 10:20,89.8839,89.6272,90.1406
2018-03-28 10:21,89.8523,89.6804,90.0241
2018-03-28 10:22,89.8683,89.6505,90.086
2018-03-28 10:23,89.8543,89.6388,90.0698
2018-03-28 10:24,89.8523,89.6344,90.0701
2018-03-28 10:25,89.8358,89.5959,90.0757
2018-03-28 10:26,89.8068,89.5944,90.0191
2018-03-28 10:27,89.8238,89.5961,90.0515
2018-03-28 10:28,89.8368,89.6196,90.0539
2018-03-28 10:29,89.8164,89.5796,90.0532
2018-03-28 10:30,89.8259,89.5904,90.0613
2018-03-28 10:31,89.8475,89.5698,90.1252
2018-03-28 10:32,89.848,89.5686,90.1274
2018-03-28 10:33,89.852,89.5744,90.1296
2018-03-28 10:34,89.862,89.5883,90.1357
2018-03-28 10:35,89.8705,89.6146,90.1264
2018-03-28 10:36,89.8595,89.5728,90.1462
2018-03-28 10:37,89.826,89.5124,90.1396
2018-03-28 10:38,89.8115,89.4903,90.1327
2018-03-28 10:39,89.8125,89.4931,90.1319
2018-03-28 10:40,89.7845,89.4386,90.1304
2018-03-28 10:41,89.7265,89.3975,90.0555
2018-03-28 10:42,89.657,89.3692,89.9448
2018-03-28 10:43,89.6037,89.2767,89.9308
2018-03-28 10:44,89.5447,89.2256,89.8639
2018-03-28 10:45,89.5127,89.228,89.7975
2018-03-28 10:46,89.4782,89.1709,89.7855
2018-03-28 10:47,89.4357,89.0996,89.7717
2018-03-28 10:48,89.3672,89.0007,89.7336
2018-03-28 10:49,89.3007,88.9442,89.6571
2018-03-28 10:50,89.2517,88.9292,89.5742
2018-03-28 10:51,89.2067,88.9048,89.5085
2018-03-28 10:52,89.2007,88.9115,89.4898
2018-03-28 10:53,89.1999,88.9119,89.488
2018-03-28 10:54,89.1999,88.9119,89.488
2018-03-28 10:55,89.2057,88.8963,89.5151
2018-03-28 10:56,89.2313,88.8662,89.5964
2018-03-28 10:57,89.2523,88.8751,89.6294
2018-03-28 10:58,89.2858,88.9388,89.6328
2018-03-28 10:59,89.3253,89.0236,89.627
2018-03-28 11:00,89.3663,89.0936,89.639
2018-03-28 11:01,89.4383,89.168,89.7085
2018-03-28 11:02,89.4713,89.182,89.7605
2018-03-28 11:03,89.5113,89.2173,89.8053
2018-03-28 11:04,89.5453,89.2848,89.8058
2018-03-28 11:05,89.554,89.2932,89.8148
2018-03-28 11:06,89.573,89.2949,89.8511
2018-03-28 11:07,89.6135,89.3301,89.8969
2018-03-28 11:08,89.668,89.3949,89.9411
2018-03-28 11:09,89.706,89.4866,89.9254
2018-03-28 11:10,89.745,89.5485,89.9415
2018-03-28 11:11,89.777,89.4954,90.0586
2018-03-28 11:12,89.803,89.5214,90.0846
2018-03-28 11:13,89.82,89.5449,90.0951
2018-03-28 11:14,89.834,89.5861,90.0819
2018-03-28 11:15,89.8475,89.642,90.053
2018-03-28 11:16,89.8345,89.5864,90.0826
2018-03-28 11:17,89.806,89.4937,90.1183
2018-03-28 11:18,89.783,89.4679,90.0981
2018-03-28 11:19,89.7915,89.4716,90.1114
2018-03-28 11:20,89.7885,89.4718,90.1052
2018-03-28 11:21,89.7504,89.498,90.0028
2018-03-28 11:22,89.7264,89.4986,89.9542
2018-03-28 11:23,89.6959,89.4715,89.9203
2018-03-28 11:24,89.6729,89.4368,89.909
2018-03-28 11:25,89.6459,89.3819,89.9099
2018-03-28 11:26,89.6339,89.3507,89.9171
2018-03-28 11:27,89.6489,89.3757,89.9221
2018-03-28 11:28,89.6459,89.373,89.9188
2018-03-28 11:29,89.6279,89.3974,89.8584
2018-03-28 11:30,89.5769,89.3487,89.8051
2018-03-28 11:31,89.534,89.2575,89.8105
2018-03-28 11:32,89.476,89.1157,89.8363
2018-03-28 11:33,89.4375,89.0429,89.8321
2018-03-28 11:34,89.4175,89.0254,89.8096
2018-03-28 11:35,89.4175,89.0254,89.8096
2018-03-28 11:36,89.4395,89.0148,89.8642
2018-03-28 11:37,89.4465,89.0048,89.8882
2018-03-28 11:38,89.4654,88.9783,89.9525
2018-03-28 11:39,89.4809,88.9571,90.0047
2018-03-28 11:40,89.5139,88.9857,90.0421
2018-03-28 11:41,89.5549,89.0455,90.0644
2018-03-28 11:42,89.6489,89.1636,90.1342
2018-03-28 11:43,89.7244,89.3276,90.1213
2018-03-28 11:44,89.8124,89.4054,90.2194
2018-03-28 11:45,89.8894,89.4869,90.2919
2018-03-28 11:46,89.9374,89.5271,90.3478
2018-03-28 11:47,89.9624,89.5733,90.3515
2018-03-28 11:48,89.9985,89.5987,90.3983
2018-03-28 11:49,90.0125,89.6249,90.4001
2018-03-28 11:50,90.0565,89.7357,90.3773
2018-03-28 11:51,90.0805,89.8539,90.3071
2018-03-28 11:52,90.0675,89.8193,90.3157
2018-03-28 11:53,90.076,89.841,90.311
2018-03-28 11:54,90.041,89.7981,90.2839
2018-03-28 11:55,89.989,89.7102,90.2678
2018-03-28 11:56,89.9595,89.702,90.217
2018-03-28 11:57,89.9445,89.6785,90.2105
2018-03-28 11:58,89.9415,89.6862,90.1968
2018-03-28 11:59,89.9435,89.6864,90.2006
2018-03-28 12:00,89.9245,89.6958,90.1532
2018-03-28 12:01,89.9445,89.6877,90.2013
2018-03-28 12:02,89.9495,89.6936,90.2054
2018-03-28 12:03,89.9495,89.6936,90.2054
2018-03-28 12:04,89.9605,89.7098,90.2112
2018-03-28 12:05,89.9715,89.759,90.184
2018-03-28 12:06,89.969,89.7515,90.1865
2018-03-28 12:07,89.978,89.7757,90.1803
2018-03-28 12:08,89.951,89.784,90.118
2018-03-28 12:09,89.959,89.7747,90.1433
2018-03-28 12:10,89.979,89.7699,90.1881
2018-03-28 12:11,90.016,89.6489,90.3831
2018-03-28 12:12,90.067,89.6137,90.5203
2018-03-28 12:13,90.13,89.5602,90.6998
2018-03-28 12:14,90.211,89.53,90.892
2018-03-28 12:15,90.321,89.5759,91.0661
2018-03-28 12:16,90.4236,89.6836,91.1637
2018-03-28 12:17,90.4951,89.8248,91.1655
2018-03-28 12:18,90.5851,90.0326,91.1377
2018-03-28 12:19,90.6736,90.1871,91.1602
2018-03-28 12:20,90.7666,90.3877,91.1456
2018-03-28 12:21,90.8286,90.4481,91.2091
2018-03-28 12:22,90.8826,90.5747,91.1906
2018-03-28 12:23,90.9076,90.6415,91.1737
2018-03-28 12:24,90.9086,90.6442,91.173
2018-03-28 12:25,90.9016,90.6351,91.1681
2018-03-28 12:26,90.912,90.6422,91.1818
2018-03-28 12:27,90.9225,90.6894,91.1556
2018-03-28 12:28,90.8915,90.5425,91.2405
2018-03-28 12:29,90.826,90.3438,91.3081
2018-03-28 12:30,90.753,90.2166,91.2894
2018-03-28 12:31,90.683,90.169,91.197
2018-03-28 12:32,90.6245,90.1404,91.1086
2018-03-28 12:33,90.5715,90.1039,91.0391
2018-03-28 12:34,90.5325,90.0829,90.9821
2018-03-28 12:35,90.4925,90.0949,90.8901
2018-03-28 12:36,90.4635,90.1891,90.7379
2018-03-28 12:37,90.4635,90.1891,90.7379
2018-03-28 12:38,90.4845,90.178,90.791
2018-03-28 12:39,90.5285,90.2034,90.8536
2018-03-28 12:40,90.5715,90.249,90.894
2018-03-28 12:41,90.6025,90.2886,90.9164
2018-03-28 12:42,90.6319,90.3354,90.9284
2018-03-28 12:43,90.6679,90.4247,90.9111
2018-03-28 12:44,90.6973,90.5253,90.8694
2018-03-28 12:45,90.7133,90.6287,90.7979
2018-03-28 12:46,90.7163,90.6331,90.7995
2018-03-28 12:47,90.7053,90.6141,90.7965
2018-03-28 12:48,90.6856,90.5281,90.843
2018-03-28 12:49,90.6444,90.3969,90.8919
2018-03-28 12:50,90.6044,90.3183,90.8905
2018-03-28 12:51,90.5549,90.2024,90.9074
2018-03-28 12:52,90.5105,90.1403,90.8806
2018-03-28 12:53,90.4685,90.1125,90.8245
2018-03-28 12:54,90.4341,90.1108,90.7574
2018-03-28 12:55,90.3841,90.0317,90.7364
2018-03-28 12:56,90.3116,89.9673,90.6558
2018-03-28 12:57,90.2346,89.8745,90.5947
2018-03-28 12:58,90.1703,89.7886,90.5521
2018-03-28 12:59,90.1235,89.7261,90.5209
2018-03-28 13:00,90.0665,89.6578,90.4752
2018-03-28 13:01,89.999,89.5035,90.4945
2018-03-28 13:02,89.935,89.4333,90.4367
2018-03-28 13:03,89.862,89.3882,90.3359
2018-03-28 13:04,89.799,89.4578,90.1402
2018-03-28 13:05,89.7635,89.4925,90.0346
2018-03-28 13:06,89.764,89.4912,90.0368
2018-03-28 13:07,89.766,89.4899,90.0421
2018-03-28 13:08,89.763,89.49,90.0361
2018-03-28 13:09,89.784,89.4522,90.1158
2018-03-28 13:10,89.825,89.4096,90.2404
2018-03-28 13:11,89.874,89.4852,90.2628
2018-03-28 13:12,89.9175,89.5485,90.2865
2018-03-28 13:13,89.9705,89.6636,90.2774
2018-03-28 13:14,90.0045,89.7392,90.2698
2018-03-28 13:15,90.038,89.8285,90.2475
2018-03-28 13:16,90.048,89.8371,90.2589
2018-03-28 13:17,90.044,89.8202,90.2678
2018-03-28 13:18,90.046,89.83,90.262
2018-03-28 13:19,90.035,89.8179,90.2521
2018-03-28 13:20,90.001,89.7915,90.2105
2018-03-28 13:21,90.004,89.7915,90.2165
2018-03-28 13:22,90.0236,89.7603,90.2869
2018-03-28 13:23,90.0376,89.7443,90.3309
2018-03-28 13:24,90.0806,89.6759,90.4853
2018-03-28 13:25,90.1206,89.6469,90.5943
